UniversityLabel,AlumnusLabel,EmployerLabel,BirthPlaceLabel,ULocationLabel,OccupationLabel,DateOfDeathLabel,DateOfBirthLabel,FoundationDateLabel,ELocationLabel
Uppsala University,Einar Modig,,,,,,,,
Uppsala University,Johan Nordlander,,,,,,,,
Uppsala University,Gunnar Nycander,,,,,,,,
Uppsala University,Bengt Odevall,,,,,,,,
Uppsala University,Thore Odhelius,,,,,,,,
Uppsala University,Lars Rabenius,,,,,,,,
Uppsala University,Bengt Rabaeus,,,,,,,,
Uppsala University,Olof Rabenius,,,,,,,,
Uppsala University,Carl Johan Rappe,,,,,,,,
Uppsala University,Otto Rathsman,,,,,,,,
Lund University,Frithiof Dahlby,,,,,,,,
Uppsala University,Herbert Ribbing,,,,,,,,
Uppsala University,Q16650254,,,,,,,,
Uppsala University,Claes Gustaf Rålamb,,,,,,,,
Lund University,Q16649293,,,,,,,,
Stockholm University,Tage Grönwall,,,,,,,,
Uppsala University,Reidar Tilert,,,,,,,,
Uppsala University,Alrik Törnblom,,,,,,,,
Uppsala University,Torsten Undén,,,,,,,,
Uppsala University,Carl Eduard von Horn,,,,,,,,
Uppsala University,Lennart Westerberg,,,,,,,,
Uppsala University,Claes Westring,,,,,,,,
Lund University,Q16649788,,,,,,,,
Lund University,Gunnar Nycander,,,,,,,,
Karolinska Institute,Gunnar Nycander,,,,,,,,
Lund University,Johan Otter,,,,,,,,
Stockholm University,Björn Palm,,,,,,,,
Stockholm University,Gunnar Reuterskiöld,,,,,,,,
Stockholm University,Åke Sjölin,,,,,,,,
Lund University,Torsten Undén,,,,,,,,
Lund University,Wilhelm Winther,,,,,,,,
Luleå University of Technology,Malin Frenning,,,,,,,,
Chalmers University of Technology,Thomas Engevall,,,,,,,,
Royal Institute of Technology,Lars de Jounge,,,,,,,,
Royal Institute of Technology,Seif Haridi,,,,,,,,
Royal Institute of Technology,Jakob Söderbaum,,,,,,,,
Umeå University,Johan Eriksson,,,,,,,,
Umeå University,Arne Müller,,,,,,,,
Umeå University,Lars Pettersson,,,,,,,,
Chalmers University of Technology,Birger Dahlberg,,,,,,,,
Chalmers University of Technology,Rune Falk,,,,,,,,
Chalmers University of Technology,Nils Landqvist,,,,,,,,
Royal Institute of Technology,Stig Carlsson,,,,,,,,
Royal Institute of Technology,Fritz Dehnberg,,,,,,,,
Chalmers University of Technology,Folke Mandelius,,,,,,,,
Royal Institute of Technology,Hugo von Heidenstam,,,,,,,,
Royal Institute of Technology,Frej Klemming,,,,,,,,
Royal Institute of Technology,Per Lagergren,,,,,,,,
Royal Institute of Technology,Axel Lindblad,,,,,,,,
Royal Institute of Technology,Ivar Lindström,,,,,,,,
Royal Institute of Technology,John Olsson,,,,,,,,
Royal Institute of Technology,August Palmér,,,,,,,,
Mid Sweden University,Nils Johan Tjärnlund,,,,,,,,
Lund University,Andriy Melnyk,,,,,,,,
Karolinska Institute,Moiz Bakhiet,,,,,,,,
Lund University,Magnus Martensson,,,,,,,,
University of Gothenburg,Malin Byström,,,,,,,,
Lund University,Arvid Anseth,,,,,,,,
Lund University,Sven Liljeblad,,,,,,,,
Chalmers University of Technology,Abraham Fitzgibbon,,,,,,,,
Lund University,Jardar Seim,,,,,,,,
Lund University,Q16905466,,,,,,,,
University of Gothenburg,Thomas Marco Blatt,,,,,,,,
Umeå University,Gunnar Gjengset,,,,,,,,
Uppsala University,Allan Grauers,,,,,,,,
Lund University,Ingvar Grauers,,,,,,,,
Lund University,Herbert Olsson,,,,,,,,
Karolinska Institute,Elsa-Brita Nordlund,,,,,,,,
Chalmers University of Technology,Per-Olof Nilsson,,,,,,,,
Royal Institute of Technology,Carl Johan Dyfverman,,,,,,,,
Royal Institute of Technology,Jens Engwall,,,,,,,,
Uppsala University,Mary Hilson,,,,,,,,
University of Gothenburg,Ferdinando Sardella,,,,,,,,
Uppsala University,Lars Johanson,,,,,,,,
Lund University,Julian Togelius,,,,,,,,
University of Gothenburg,Lars Adaktusson,,,,,,,,
Uppsala University,Ingun Montgomery,,,,,,,,
University of Gothenburg,Lene Buhl-Mortensen,,,,,,,,
Royal Institute of Technology,Anna-Karin Tornberg,,,,,,,,
Chalmers University of Technology,Halvor Heyerdahl,,,,,,,,
Royal Institute of Technology,Halvor Heyerdahl,,,,,,,,
Uppsala University,Kálmán Vánky,,,,,,,,
University of Gothenburg,Sara Widén,,,,,,,,
Uppsala University,Erik Berglöf,,,,,,,,
Royal Institute of Technology,Erik Ahlsén,,,,,,,,
Royal Institute of Technology,Tore Ahlsén,,,,,,,,
Lund University,Elsa Collin,,,,,,,,
Stockholm University,Elsa Collin,,,,,,,,
Uppsala University,Lars Palmgren,,,,,,,,
Lund University,Linda Rampell,,,,,,,,
Swedish University of Agricultural Sciences,Uno Hildén,,,,,,,,
Lund University,Sverker Johansson,,,,,,,,
Uppsala University,Åke W. Sjöberg,,,,,,,,
Lund University,Ivar Mendez,,,,,,,,
Stockholm University,Jens Klackenberg,,,,,,,,
Stockholm University,Magdalena Malm,,,,,,,,
Lund University,Viveka Bosson,,,,,,,,
Stockholm University,Erik Åqvist,,,,,,,,
Lund University,Aida Hadzialic,,,,,,,,
Stockholm University,Åsa Regnér,,,,,,,,
Lund University,Maria Malmer Stenergard,,,,,,,,
Stockholm University,Alexandra Völker,,,,,,,,
Stockholm University,Ulrika Manns,,,,,,,,
Uppsala University,Erik Angner,,,,,,,,
Lund University,Pär Olof Sandå,,,,,,,,
Uppsala University,Lennart Holm,,,,,,,,
Uppsala University,Björn Axelsson,,,,,,,,
Uppsala University,Gösta Brunnström,,,,,,,,
Uppsala University,Birger Bæckström,,,,,,,,
Uppsala University,Hugo Herman Böcker,,,,,,,,
Uppsala University,Petra Einarsson,,,,,,,,
Uppsala University,Ingeborg Essén,,,,,,,,
Stockholm University,Nooshi Dadgostar,,,,,,,,
Lund University,Paul Edvard Filéen,,,,,,,,
Uppsala University,Ludvig Johansson,,,,,,,,
Uppsala University,Mia Jurke,,,,,,,,
Lund University,Bosse Hedberg,,,,,,,,
University of Gothenburg,Mats Brännström,,,,,,,,
University of Gothenburg,Aron Emilsson,,,,,,,,
University of Gothenburg,Håkan Gergils,,,,,,,,
Uppsala University,Erik Rudberg,,,,,,,,
Lund University,Mortimer Munck af Rosenschöld,,,,,,,,
Uppsala University,Ingemar Stjernberg,,,,,,,,
Uppsala University,Sten Strömholm,,,,,,,,
Lund University,Nils Revelius,,,,,,,,
Uppsala University,Jurgen von Zweigbergk,,,,,,,,
Lund University,Torkel Stiernlöf,,,,,,,,
University of Gothenburg,Bo Henrikson,,,,,,,,
University of Gothenburg,Mats Rosengren,,,,,,,,
Royal Institute of Technology,Harald Alexandersson,,,,,,,,
Chalmers University of Technology,Leif Floberg,,,,,,,,
Chalmers University of Technology,Peter Hansbo,,,,,,,,
Linköping University,Linda Snecker,,,,,,,,
Umeå University,Anders Fällström,,,,,,,,
Umeå University,Helena Helmersson,,,,,,,,
Lund University,Erland Kleen,,,,,,,,
Stockholm University,Emanuel Öz,,,,,,,,
Luleå University of Technology,Anna-Stina Nordmark Nilsson,,,,,,,,
Umeå University,Anders Westlund,,,,,,,,
University of Gothenburg,Thomas Karlsson,,,,,,,,
Royal Institute of Technology,Semida Silveira,,,,,,,,
Chalmers University of Technology,Erik Johansson,,,,,,,,
Uppsala University,Patrik Rorsman,,,,,,,,
Lund University,Daniel Akenine,,,,,,,,
Lund University,Ib Rundqvist,,,,,,,,
Royal Institute of Technology,Anders Ahlén,,,,,,,,
Uppsala University,Karl P. Dahlgren,,,,,,,,
Stockholm University,Oscar Sjöstedt,,,,,,,,
Karolinska Institute,Mouna Esmaeilzadeh,,,,,,,,
Royal Institute of Technology,Sara Mazur,,,,,,,,
Stockholm University,Uno H. Eliasson,,,,,,,,
Uppsala University,Manne Ginsburg,,,,,,,,
Royal Institute of Technology,Bo Fredzell,,,,,,,,
Royal Institute of Technology,Nils Myrberg,,,,,,,,
Uppsala University,Mike Ohnstad,,,,,,,,
Lund University,Sven Nilsson,,,,,,,,
Chalmers University of Technology,Bo Björkman,,,,,,,,
Uppsala University,Carl Johan Östman,,,,,,,,
Stockholm University,Bruno Rolf,,,,,,,,
Uppsala University,Gudmund Björck,,,,,,,,
Uppsala University,Dag Bergman,,,,,,,,
Uppsala University,Ivan Snehota,,,,,,,,
University of Gothenburg,Lars-Erik Gadde,,,,,,,,
University of Gothenburg,Hans M. Hirschi,,,,,,,,
Uppsala University,Dagny Henschen,,,,,,,,
Chalmers University of Technology,Erik Gunnar Rehnmark,,,,,,,,
Royal Institute of Technology,Björn Lönegren,,,,,,,,
Royal Institute of Technology,Hans-Ancker Holst,,,,,,,,
Lund University,Lars-Göran Malmberg,,,,,,,,
Uppsala University,Göran Zetterqvist,,,,,,,,
Uppsala University,Ernst Mauritz Dahlin,,,,,,,,
Lund University,Alexander Chikwanda,,,,,,,,
University of Gothenburg,Esbjörn Segelod,,,,,,,,
Uppsala University,Hans Colliander,,,,,,,,
Lund University,Mikael Adolphson,,,,,,,,
Uppsala University,Sara von Arnold,,,,,,,,
Stockholm University,Christina Zaar,,,,,,,,
Lund University,Anu Ramdas,,,,,,,,
Uppsala University,Anders Arfwedson,,,,,,,,
Uppsala University,Gunilla Wünsche,,,,,,,,
Lund University,Khaleda Ekram,,,,,,,,
Royal Institute of Technology,Julius Järnåker,,,,,,,,
Uppsala University,Malte Ameen,,,,,,,,
Stockholm University,Petra Bauer,,,,,,,,
University of Gothenburg,Azita Shariati,,,,,,,,
Stockholm University,Jenny Nordberg,,,,,,,,
Uppsala University,Bo Almqvist,,,,,,,,
Lund University,Jan Bosch,,,,,,,,
Uppsala University,Alexandra Waluszewski,,,,,,,,
Uppsala University,Hakim Sendagire,,,,,,,,
Uppsala University,Håkan Håkansson,,,,,,,,
Lund University,Daniel Kidega,,,,,,,,
Lund University,Johannes Strömberg,,,,,,,,
Uppsala University,Constans Pontin,,,,,,,,
Lund University,Gunnar Ljungdahl,,,,,,,,
Royal Institute of Technology,Nils Rasing,,,,,,,,
Lund University,Gärda Lidforss af Geijerstam,,,,,,,,
Lund University,Gustaf Emanuel af Geijerstam,,,,,,,,
Royal Institute of Technology,Axel Grönwall,,,,,,,,
Royal Institute of Technology,Lennart Illerstad,,,,,,,,
Lund University,Ejnar Neymark,,,,,,,,
Chalmers University of Technology,Oswald Westerberg,,,,,,,,
Royal Institute of Technology,Oswald Westerberg,,,,,,,,
Stockholm University,Anna Tegeström Wolgers,,,,,,,,
Stockholm University,Nathan Petter Herman Persson,,,,,,,,
Uppsala University,Sonja Lyttkens,,,,,,,,
Royal Institute of Technology,Bernt Wrange,,,,,,,,
Royal Institute of Technology,Malte Erichs,,,,,,,,
Stockholm University,Boris Shapiro,,,,,,,,
Uppsala University,Ann-Marie Stalfelt,,,,,,,,
Lund University,Margareta Hegardt,,,,,,,,
Karolinska Institute,Erik Hammarskjöld,,,,,,,,
Royal Institute of Technology,Cyril Marcus,,,,,,,,
Royal Institute of Technology,Nils Paues,,,,,,,,
Royal Institute of Technology,Johan Paues,,,,,,,,
Uppsala University,Gunilla Asker,,,,,,,,
Uppsala University,Benedictus Erici,,,,,,,,
Uppsala University,Torsten Hammarström,,,,,,,,
Uppsala University,Gun Heimer,,,,,,,,
Uppsala University,Olof Kaijser,,,,,,,,
Uppsala University,Olof Skoglund,,,,,,,,
Uppsala University,Eric Wennæsius,,,,,,,,
Uppsala University,Adolf Fredrik Wimmercranz,,,,,,,,
Uppsala University,Henrik Ågren,,,,,,,,
Uppsala University,Gustaf Bergström,,,,,,,,
Uppsala University,Malin Falkenmark,,,,,,,,
Lund University,Karl Erik Bergsten,,,,,,,,
Uppsala University,Christian Lundahl,,,,,,,,
Stockholm University,Per-Arne Bodin,,,,,,,,
Umeå University,Stefan Jansson,,,,,,,,
Lund University,Curt Lidgard,,,,,,,,
Karolinska Institute,Gösta Rodhe,,,,,,,,
Uppsala University,Tone Bengtsson,,,,,,,,
University of Gothenburg,Anders Strålman,,,,,,,,
Chalmers University of Technology,Hjalmar Zetterström,,,,,,,,
Royal Institute of Technology,Sven Rydholm,,,,,,,,
Chalmers University of Technology,Åke Temnerud,,,,,,,,
Umeå University,Lars-Erik Persson,,,,,,,,
Swedish University of Agricultural Sciences,Enok Bjelle,,,,,,,,
Lund University,Staffan I. Lindberg,,,,,,,,
Örebro University,Annika Koldenius,,,,,,,,
Örebro University,Christina Örnebjär,,,,,,,,
Stockholm University,Nils-Lennart Johannesson,,,,,,,,
Royal Institute of Technology,Sven Steen,,,,,,,,
Uppsala University,Daniel Myréen,,,,,,,,
Uppsala University,Dzunik Aghajanyan,,,,,,,,
Uppsala University,Nani García,,,,,,,,
Uppsala University,Ragnar Stefánsson,,,,,,,,
Uppsala University,Rhoda Kadalie,,,,,,,,
Uppsala University,Ewa Balicka-Witakowska,,,,,,,,
Uppsala University,Carl Johan Johanson,,,,,,,,
Lund University,Ray Mauritsson,,,,,,,,
Uppsala University,Gunnar Th:son Pihl,,,,,,,,
Lund University,Q20652778,,,,,,,,
Lund University,Mauritz Krook,,,,,,,,
Royal Institute of Technology,Helge Barkenius,,,,,,,,
Uppsala University,Carl Gustaf Näslund,,,,,,,,
Chalmers University of Technology,Lars Jäderblom,,,,,,,,
Lund University,James Palm,,,,,,,,
Royal Institute of Technology,Karl Anders Alexanderson,,,,,,,,
Royal Institute of Technology,Claes-Henrik Arnstorp,,,,,,,,
Uppsala University,Ernst Kjellander,,,,,,,,
Uppsala University,Carl Fredrik Wiberg,,,,,,,,
Uppsala University,Rolf Torstendahl,,,,,,,,
Uppsala University,Rolf Lundgren,,,,,,,,
Chalmers University of Technology,Bo Bergquist,,,,,,,,
Chalmers University of Technology,Alf Berne,,,,,,,,
Chalmers University of Technology,Lennart Billgren,,,,,,,,
Royal Institute of Technology,Kristina Berglund,,,,,,,,
Royal Institute of Technology,Hjalmar Bergman,,,,,,,,
Royal Institute of Technology,Frans Hemming Bergman,,,,,,,,
Royal Institute of Technology,Ingemar Bergmar,,,,,,,,
Royal Institute of Technology,Göran Bergquist,,,,,,,,
Royal Institute of Technology,Lennart Axel Bergström,,,,,,,,
Royal Institute of Technology,Harald Bergsten,,,,,,,,
Royal Institute of Technology,Moje Bergström,,,,,,,,
Royal Institute of Technology,Lennart Bergvall,,,,,,,,
Royal Institute of Technology,Hjalmar Berven,,,,,,,,
Royal Institute of Technology,Björn Berntson,,,,,,,,
Royal Institute of Technology,Hasse Billman,,,,,,,,
Royal Institute of Technology,Peter Bjugge,,,,,,,,
Royal Institute of Technology,Nils Bimer,,,,,,,,
Royal Institute of Technology,Arvid Björk,,,,,,,,
Royal Institute of Technology,Andreas Björklund,,,,,,,,
Lund University,Erik Uddenberg,,,,,,,,
Uppsala University,Axel Torssander,,,,,,,,
Chalmers University of Technology,Christer Karlsson,,,,,,,,
Lund University,Per Mollerup,,,,,,,,
Uppsala University,Israel Israelsson Näslund,,,,,,,,
Uppsala University,Tord Skoog,,,,,,,,
Uppsala University,Ernst Rosén,,,,,,,,
Lund University,Ernst Rosén,,,,,,,,
Stockholm University,Lena Alwerud,,,,,,,,
Royal Institute of Technology,Lars-Erik Havstad,,,,,,,,
Uppsala University,Anders Lagergren,,,,,,,,
Royal Institute of Technology,Gösta Ewerth,,,,,,,,
Uppsala University,Erik Gren,,,,,,,,
Stockholm University,Göran Gademan,,,,,,,,
Uppsala University,Mattias Forshage,,,,,,,,
Stockholm University,Mattias Forshage,,,,,,,,
Uppsala University,Carl Roth II,,,,,,,,
Uppsala University,Erik Frisk,,,,,,,,
Lund University,Kerstin Allroth,,,,,,,,
Uppsala University,Lisa Månsson,,,,,,,,
Karolinska Institute,Lisa Månsson,,,,,,,,
Swedish University of Agricultural Sciences,Mattias Forshage,,,,,,,,
Royal Institute of Technology,Gösta Nilsson,,,,,,,,
Umeå University,Jonny Holmstrom,,,,,,,,
Uppsala University,Sven Peter Bæckström,,,,,,,,
Uppsala University,Valdar Jaanusson,,,,,,,,
Swedish University of Agricultural Sciences,Ana Meikle Solari,,,,,,,,
Lund University,August Heintze,,,,,,,,
University of Gothenburg,Thomas Sterner,,,,,,,,
Stockholm University,Hanna Hartman,,,,,,,,
Stockholm University,Carmen Montes,,,,,,,,
Royal Institute of Technology,Q21686727,,,,,,,,
Royal Institute of Technology,Åke Porne,,,,,,,,
Royal Institute of Technology,Rudolf Holmgren,,,,,,,,
Uppsala University,Noel D. Broadbent,,,,,,,,
Lund University,Olga García Riquelme,,,,,,,,
Lund University,Bo Sahlin,,,,,,,,
Umeå University,Q21777815,,,,,,,,
Stockholm University,Aija Priedīte,,,,,,,,
Swedish University of Agricultural Sciences,Jan Weslien,,,,,,,,
Lund University,Ernst-Gunnar Samuelsson,,,,,,,,
Örebro University,Jon Mankell,,,,,,,,
Stockholm University,Robert Jay Charlson,,,,,,,,
Uppsala University,David Fenyő,,,,,,,,
Uppsala University,Jawahar L. Mehta,,,,,,,,
University of Gothenburg,Gui Minhai,,,,,,,,
Uppsala University,Magnus Swederus,,,,,,,,
Uppsala University,Göran Andolf,,,,,,,,
Lund University,Claes Beyer,,,,,,,,
Royal Institute of Technology,Jan Stefenson,,,,,,,,
Royal Institute of Technology,Q22250391,,,,,,,,
Uppsala University,Gustaf Wennerström,,,,,,,,
Lund University,Q22276520,,,,,,,,
Uppsala University,Erik Grundgård,,,,,,,,
Uppsala University,Thomas Lindh,,,,,,,,
Uppsala University,Jonas Leonhard Claësson,,,,,,,,
Uppsala University,Andreas von Beckerath,,,,,,,,
Uppsala University,Ragnar Berlin,,,,,,,,
Uppsala University,Birgitta Hedman,,,,,,,,
Umeå University,Henry Ohlsson,,,,,,,,
Swedish University of Agricultural Sciences,Hans Ellegren,,,,,,,,
Lund University,Q22696943,,,,,,,,
Uppsala University,Jonas Johansson Dryander,,,,,,,,
Lund University,Hjördis Lind-Campbell,,,,,,,,
Lund University,Lily Benson,,,,,,,,
Stockholm University,Tim Canova,,,,,,,,
Stockholm University,Jan M. Passer,,,,,,,,
Royal Institute of Technology,Robert Larsson,,,,,,,,
Uppsala University,Adam Strohm,,,,,,,,
Uppsala University,Juha Merilä,,,,,,,,
Lund University,Peter Skands,,,,,,,,
Lund University,Amy Marjorie Dale,,,,,,,,
Lund University,Jens Rommel,,,,,,,,
Royal Institute of Technology,Lalya Gaye,,,,,,,,
Royal Institute of Technology,Bo Casten Carlberg,,,,,,,,
Stockholm University,Abdul Karim Bangura,,,,,,,,
Royal Institute of Technology,Q23727145,,,,,,,,
Uppsala University,Joakim Edsjö,,,,,,,,
Lund University,Rasigan Maharajh,,,,,,,,
Lund University,Minna Salami,,,,,,,,
Lund University,Q23807297,,,,,,,,
Uppsala University,Berth Danermark,,,,,,,,
Karolinska Institute,Sverker Johansson,,,,,,,,
Uppsala University,Bengt Rydin,,,,,,,,
Uppsala University,Anders Eka,,,,,,,,
Lund University,Q23915055,,,,,,,,
Lund University,Torsten Åkesson,,,,,,,,
Karolinska Institute,Q23915055,,,,,,,,
Uppsala University,Q23916178,,,,,,,,
Uppsala University,Åsa Lindhagen,,,,,,,,
Lund University,Q23915290,,,,,,,,
Uppsala University,Q23916785,,,,,,,,
Lund University,Leif Ljungholm,,,,,,,,
Stockholm University,Q23916406,,,,,,,,
Uppsala University,Annmarie Löf,,,,,,,,
Uppsala University,Yvonne Frygell,,,,,,,,
Karolinska Institute,Kerstin Tham,,,,,,,,
Uppsala University,Helene Karlsson,,,,,,,,
University of Gothenburg,Camilla Sundberg,,,,,,,,
Linköping University,Q23918167,,,,,,,,
Chalmers University of Technology,Karin Dahlman-Wright,,,,,,,,
Linköping University,Rickard Gustafson,,,,,,,,
Chalmers University of Technology,Pietro Raffone,,,,,,,,
Umeå University,Q23915212,,,,,,,,
Umeå University,Yvonne Lindbom,,,,,,,,
Umeå University,Q23917746,,,,,,,,
Umeå University,Yvonne Frygell,,,,,,,,
Swedish University of Agricultural Sciences,Q23916402,,,,,,,,
Karlstad University,Jan Ainali,,,,,,,,
Karlstad University,Niki Merimaa,,,,,,,,
Karlstad University,Karolina Nolin,,,,,,,,
Karlstad University,Q23917578,,,,,,,,
Karlstad University,Cecilia Stigevik,,,,,,,,
Örebro University,Q23918817,,,,,,,,
Uppsala University,Q23988431,,,,,,,,
Uppsala University,Q23988448,,,,,,,,
Lund University,Par Sanda,,,,,,,,
Stockholm University,Q24005741,,,,,,,,
Stockholm University,Q24006054,,,,,,,,
Royal Institute of Technology,Charles Birch-Jensen,,,,,,,,
Royal Institute of Technology,Gunnar Laurell,,,,,,,,
Uppsala University,Gunilla Hasselgren,,,,,,,,
Uppsala University,Leo Kask,,,,,,,,
Lund University,Q24018661,,,,,,,,
Stockholm University,Q24018661,,,,,,,,
Chalmers University of Technology,Elsa-Brita Stjernberg,,,,,,,,
Chalmers University of Technology,Hans Berlin,,,,,,,,
Uppsala University,Jacob Eldstierna,,,,,,,,
Linköping University,Magnus Wrenninge,,,,,,,,
Chalmers University of Technology,Lennart Nilsson,,,,,,,,
Chalmers University of Technology,Nils Hanson,,,,,,,,
Royal Institute of Technology,Q24018700,,,,,,,,
Umeå University,Amanda Lind,,,,,,,,
Karolinska Institute,Jackson Orem,,,,,,,,
Royal Institute of Technology,Gerdt Stendahl,,,,,,,,
Chalmers University of Technology,Engebret Soot,,,,,,,,
University of Gothenburg,Lennart Grebelius,,,,,,,,
Uppsala University,Nils Brage Nordlander,,,,,,,,
Stockholm University,Nils Brage Nordlander,,,,,,,,
Uppsala University,Q24298875,,,,,,,,
Stockholm University,Miķelis Bukšs,,,,,,,,
University of Gothenburg,Hans Löfsten,,,,,,,,
Royal Institute of Technology,Claes Knutson,,,,,,,,
Lund University,Q24701061,,,,,,,,
University of Gothenburg,Anna Wåhlin,,,,,,,,
University of Gothenburg,K. K. Talwar,,,,,,,,
Uppsala University,Olof Simon Rydberg,,,,,,,,
Uppsala University,Q24836686,,,,,,,,
Uppsala University,Kjell Kallenberg,,,,,,,,
Stockholm University,Gunnar Krogstad,,,,,,,,
Stockholm University,Margrete Soug Kåset,,,,,,,,
Lund University,Q25434594,,,,,,,,
Uppsala University,Carl-Erik Sjöstedt,,,,,,,,
Uppsala University,Erik Lenander,,,,,,,,
Stockholm University,Erik Wessel-Fougstedt,,,,,,,,
Lund University,Q25744233,,,,,,,,
Lund University,Q25744518,,,,,,,,
Royal Institute of Technology,Erik Lenander,,,,,,,,
Chalmers University of Technology,Maria Knutson Wedel,,,,,,,,
Uppsala University,Sara Zahedi,,,,,,,,
Royal Institute of Technology,Sara Zahedi,,,,,,,,
Royal Institute of Technology,Carl Bjuke,,,,,,,,
Chalmers University of Technology,Fritz Bange,,,,,,,,
Stockholm University,Elisabeth Isaksson,,,,,,,,
Chalmers University of Technology,Louise Olsson,,,,,,,,
Uppsala University,Axel Arvid Raab,,,,,,,,
Uppsala University,Joachim Ehrenpreus,,,,,,,,
Uppsala University,Johan Ehrenpreus,,,,,,,,
Uppsala University,Q26239855,,,,,,,,
Uppsala University,Q26240488,,,,,,,,
Lund University,Christel Tholse Willers,,,,,,,,
Chalmers University of Technology,Erik Arosenius,,,,,,,,
Stockholm University,Bo Gyllensvärd,,,,,,,,
Karolinska Institute,Julian Macoveanu,,,,,,,,
Stockholm University,Julian Macoveanu,,,,,,,,
Linköping University,Julian Macoveanu,,,,,,,,
Royal Institute of Technology,Birger Larsson,,,,,,,,
Royal Institute of Technology,Q26463607,,,,,,,,
Umeå University,Staffan Persson (entrepreneur),,,,,,,,
Lund University,Folke Ryde,,,,,,,,
Chalmers University of Technology,Frans Evers,,,,,,,,
Uppsala University,Bo Furugren,,,,,,,,
University of Gothenburg,Mats Wahlstrom,,,,,,,,
Swedish University of Agricultural Sciences,Bo Furugren,,,,,,,,
Stockholm University,Danuta Fjellestad,,,,,,,,
Chalmers University of Technology,Roshi Motman,,,,,,,,
Lund University,Felix Ryde,,,,,,,,
Stockholm University,Q26993391,,,,,,,,
Uppsala University,Hans Lunell,,,,,,,,
Lund University,Q26994692,,,,,,,,
Lund University,Nils-Olov Hasslev,,,,,,,,
Royal Institute of Technology,Olander Gröffel,,,,,,,,
Royal Institute of Technology,Nils G. Brink,,,,,,,,
Royal Institute of Technology,Gunnar Färjare,,,,,,,,
Royal Institute of Technology,Q27042126,,,,,,,,
Lund University,Kyrre Thalberg,,,,,,,,
Chalmers University of Technology,Göran Erro,,,,,,,,
Stockholm University,Jonas Nordin,,,,,,,,
Royal Institute of Technology,Denis Sundberg,,,,,,,,
Royal Institute of Technology,Q27151449,,,,,,,,
Chalmers University of Technology,Henric Nordlund,,,,,,,,
Chalmers University of Technology,Bo Gustafson,,,,,,,,
Royal Institute of Technology,Q27299875,,,,,,,,
Royal Institute of Technology,Q27299876,,,,,,,,
Royal Institute of Technology,Åke Seberg,,,,,,,,
Royal Institute of Technology,Arne Björner,,,,,,,,
Royal Institute of Technology,Gunnar Gräslund,,,,,,,,
Royal Institute of Technology,Börje Wehlin,,,,,,,,
Royal Institute of Technology,Anders Dalborg,,,,,,,,
Royal Institute of Technology,Kjell Kjellberg,,,,,,,,
Royal Institute of Technology,Oskar Grahnén,,,,,,,,
Uppsala University,Egor Babaev,,,,,,,,
Umeå University,Fredrik Elgh,,,,,,,,
Stockholm University,Lennart Iverus,,,,,,,,
Uppsala University,Krister Bykvist,,,,,,,,
Chalmers University of Technology,Sim Tiseus,,,,,,,,
Chalmers University of Technology,Bo Cederlöf,,,,,,,,
Royal Institute of Technology,Åke Nettelbladt,,,,,,,,
Royal Institute of Technology,Frederik Bjurström,,,,,,,,
Royal Institute of Technology,Q27514286,,,,,,,,
Royal Institute of Technology,Sten Fredriksson,,,,,,,,
Royal Institute of Technology,Q27514291,,,,,,,,
Royal Institute of Technology,Barbro Stål,,,,,,,,
Royal Institute of Technology,Karim Jebari,,,,,,,,
Royal Institute of Technology,John Fredholm,,,,,,,,
Stockholm University,Q27635922,,,,,,,,
Chalmers University of Technology,Ulf Glimstedt,,,,,,,,
Lund University,Dag Detter,,,,,,,,
Royal Institute of Technology,Frithiof Hörlin,,,,,,,,
Chalmers University of Technology,Einar Wikander,,,,,,,,
Stockholm University,Q27750419,,,,,,,,
Royal Institute of Technology,Gustaf Skog,,,,,,,,
Royal Institute of Technology,Q27750568,,,,,,,,
Chalmers University of Technology,Carl-Erik Olsson,,,,,,,,
Luleå University of Technology,Fredrik Högberg,,,,,,,,
Chalmers University of Technology,Ivar Bjerström,,,,,,,,
Chalmers University of Technology,Mauritz Hansson,,,,,,,,
Royal Institute of Technology,Q27808145,,,,,,,,
Chalmers University of Technology,Sven Lavemark,,,,,,,,
Uppsala University,Annika Hernroth-Rothstein,,,,,,,,
Uppsala University,Hugo Wistrand,,,,,,,,
Uppsala University,Sven Lundkvist,,,,,,,,
Chalmers University of Technology,Jan Rippe,,,,,,,,
Chalmers University of Technology,Robert Magnusson,,,,,,,,
Chalmers University of Technology,Bengt Wallström,,,,,,,,
Royal Institute of Technology,Q27902125,,,,,,,,
Royal Institute of Technology,Bengt Wallström,,,,,,,,
Stockholm University,Magnus Böcker,,,,,,,,
Linköping University,Eva Blomqvist,,,,,,,,
Uppsala University,Percy Elfstrand,,,,,,,,
Stockholm University,Kent Zetterberg,,,,,,,,
Lund University,Q28025751,,,,,,,,
Karolinska Institute,Q28025781,,,,,,,,
University of Gothenburg,Oana Bîzgan,,,,,,,,
Uppsala University,Q28045523,,,,,,,,
Lund University,Q28045541,,,,,,,,
Lund University,Hreinn Stefansson,,,,,,,,
Uppsala University,Erik Bökman,,,,,,,,
Mid Sweden University,Hanna Öberg,,,,,,,,
Swedish University of Agricultural Sciences,Craig Primmer,,,,,,,,
Royal Institute of Technology,Ana Betancour,,,,,,,,
